City,Country,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,Month,Day,Weekday,Is_Weekend,City_Mean_PM25,PM_Ratio,Humidity_Temp,O3_NO2,Lag_PM2.5,Rolling_PM2.5
Mexico City,Mexico,2023-11-17,15.59,123.74,89.05,12.48,5.59,153.04,28.68,11.84,12.86,11,17,4,0,78.85505399568035,7.937134100619564,339.5712,1.718584871579464,98.04,76.39666666666669
Mexico City,Mexico,2023-11-18,78.46,15.4,55.83,16.53,0.75,32.33,36.34,98.13,11.94,11,18,5,1,78.85505399568035,0.19627833338282777,3566.0442000000003,0.5790792442988995,15.59,64.03000000000002
Mexico City,Mexico,2023-11-18,104.54,86.03,87.88,41.75,0.52,142.53,15.76,43.57,10.55,11,18,5,1,78.85505399568035,0.8229385093802841,686.6632,1.621870548262341,78.46,66.19666666666669
Mexico City,Mexico,2023-11-19,103.9,30.0,84.56,21.33,4.63,94.97,21.98,19.57,5.69,11,19,6,1,78.85505399568035,0.2887391444909389,430.1486,1.1231077195946404,104.54,95.63333333333337
Mexico City,Mexico,2023-11-20,86.96,87.91,7.95,38.17,1.82,173.64,17.39,30.74,16.44,11,20,0,0,78.85505399568035,1.010924446765818,534.5686,21.84148196040005,103.9,98.4666666666667
Mexico City,Mexico,2023-11-20,33.46,15.28,13.55,18.83,9.76,66.63,37.44,99.09,1.28,11,20,0,0,78.85505399568035,0.45666453775716137,3709.9296,4.9173395443988595,86.96,74.77333333333335
Mexico City,Mexico,2023-11-22,135.45,162.87,70.81,45.69,1.82,97.88,26.0,42.51,15.58,11,22,2,0,78.85505399568035,1.2024362345931168,1105.26,1.382290441704499,33.46,85.29
Mexico City,Mexico,2023-11-23,132.63,16.46,86.55,28.07,4.72,11.25,16.44,67.73,11.11,11,23,3,0,78.85505399568035,0.12410464268230094,1113.4812000000002,0.12998265395925432,135.45,100.51333333333334
Mexico City,Mexico,2023-11-24,112.76,29.8,89.45,45.08,6.4,21.12,5.84,53.56,14.19,11,24,4,0,78.85505399568035,0.26427808936873987,312.79040000000003,0.23610953201682147,132.63,126.94666666666667
Mexico City,Mexico,2023-11-24,60.38,140.26,59.07,6.84,2.89,96.95,-7.68,99.11,4.24,11,24,4,0,78.85505399568035,2.3229542360128788,-761.1648,1.641272788001898,112.76,101.92333333333335
Mexico City,Mexico,2023-11-24,108.36,80.48,21.06,41.03,3.73,24.77,27.85,37.33,11.7,11,24,4,0,78.85505399568035,0.7427094183546126,1039.6405,1.1761627843481557,60.38,93.83333333333336
Mexico City,Mexico,2023-11-25,95.71,40.28,18.76,16.89,9.56,54.89,0.08,89.79,5.78,11,25,5,1,78.85505399568035,0.4208546211624051,7.1832,2.9259046237182176,108.36,88.15000000000002
Mexico City,Mexico,2023-11-28,43.21,34.44,32.74,5.19,6.28,20.69,-7.22,97.26,15.32,11,28,1,0,78.85505399568035,0.7970375382926316,-702.2172,0.6319484936015596,95.71,82.42666666666668
Mexico City,Mexico,2023-11-28,41.85,112.33,38.52,19.52,3.03,114.92,-4.52,32.32,17.48,11,28,1,0,78.85505399568035,2.684109275003757,-146.0864,2.983384479910571,43.21,60.25666666666668
Mexico City,Mexico,2023-12-01,70.71,184.15,8.72,13.62,7.65,122.93,26.6,89.98,8.11,12,1,4,0,78.85505399568035,2.604298882152612,2393.4680000000003,14.097460897407228,41.85,51.923333333333346
Mexico City,Mexico,2023-12-01,90.73,173.9,29.88,20.65,1.36,173.13,19.66,85.33,6.26,12,1,4,0,78.85505399568035,1.916675640176828,1677.5878,5.794174767679127,70.71,67.76333333333335
Mexico City,Mexico,2023-12-02,12.97,100.07,82.15,20.19,5.12,171.08,26.46,70.79,5.73,12,2,5,1,78.85505399568035,7.715491352743752,1873.1034000000002,2.082531700239598,90.73,58.136666666666684
Mexico City,Mexico,2023-12-03,82.2,116.51,33.83,20.41,9.29,28.14,36.92,27.24,16.27,12,3,6,1,78.85505399568035,1.4173964212413113,1005.7008,0.8318058433917105,12.97,61.96666666666669
Mexico City,Mexico,2023-12-07,122.99,109.87,38.76,18.56,8.59,10.97,35.76,20.91,9.37,12,7,3,0,78.85505399568035,0.8933245879075871,747.7416,0.28302366279059266,82.2,72.72000000000001
Mexico City,Mexico,2023-12-07,52.83,126.87,41.84,24.52,4.54,147.77,-2.75,42.91,10.48,12,7,3,0,78.85505399568035,2.401475979277687,-118.0025,3.531786918788977,122.99,86.00666666666667
Mexico City,Mexico,2023-12-08,74.33,153.9,53.85,28.59,2.58,60.86,16.63,12.51,0.65,12,8,4,0,78.85505399568035,2.07049615626313,208.04129999999998,1.130176206095412,52.83,83.38333333333335
Mexico City,Mexico,2023-12-09,133.34,49.17,74.6,2.72,8.29,79.22,36.11,94.88,12.47,12,9,5,1,78.85505399568035,0.36875653451653406,3426.1168,1.0619301525562799,74.33,86.83333333333336
Mexico City,Mexico,2023-12-09,5.59,179.17,17.13,31.63,4.26,16.17,27.39,17.15,9.31,12,9,5,1,78.85505399568035,32.05182101642036,469.7385,0.9439574174212393,133.34,71.08666666666669
Mexico City,Mexico,2023-12-10,65.95,153.19,83.97,12.3,6.43,138.84,4.59,72.58,1.17,12,10,6,1,78.85505399568035,2.322819966213803,333.1422,1.6534474629692195,5.59,68.29333333333335
Mexico City,Mexico,2023-12-10,133.38,79.26,41.98,27.64,4.3,96.13,26.95,85.19,5.63,12,10,6,1,78.85505399568035,0.5942419707420925,2295.8705,2.2898994068843717,65.95,68.30666666666669
Mexico City,Mexico,2023-12-11,92.4,29.51,93.48,25.21,2.06,168.89,-1.6,51.87,13.58,12,11,0,0,78.85505399568035,0.319372259808197,-82.992,1.806696426326869,133.38,97.24333333333334
Mexico City,Mexico,2023-12-11,72.53,119.78,48.19,29.56,8.34,97.56,14.66,42.08,3.53,12,11,0,0,78.85505399568035,1.651454342829954,616.8928,2.02448598786346,92.4,99.43666666666668
Mexico City,Mexico,2023-12-12,34.15,83.94,36.82,8.19,9.16,127.73,10.5,83.5,15.68,12,12,1,0,78.85505399568035,2.457978782436667,876.75,3.4690376238355176,72.53,66.36000000000003
Mexico City,Mexico,2023-12-14,101.98,88.45,17.21,44.88,9.26,197.99,25.56,20.26,13.18,12,14,3,0,78.85505399568035,0.8673268417996821,517.8456,11.504351246745353,34.15,69.55333333333336
Mexico City,Mexico,2023-12-14,118.0,106.57,68.93,31.47,0.15,72.43,34.54,34.53,18.91,12,14,3,0,78.85505399568035,0.9031355166834307,1192.6662000000001,1.0507759972760775,101.98,84.71000000000002
Mexico City,Mexico,2023-12-14,136.63,24.88,30.84,25.62,7.25,35.6,33.83,25.06,10.01,12,14,3,0,78.85505399568035,0.1820976226233168,847.7797999999999,1.1543446321839714,118.0,118.87
Mexico City,Mexico,2023-12-15,105.51,142.41,50.1,2.15,8.11,188.44,-4.92,24.51,5.76,12,15,4,0,78.85505399568035,1.349729755499028,-120.5892,3.761276694355949,136.63,120.04666666666668
Mexico City,Mexico,2023-12-17,21.08,41.21,77.04,39.37,6.82,62.34,-9.13,83.5,19.03,12,17,6,1,78.85505399568035,1.9549326589503517,-762.355,0.8091899261176108,105.51,87.74000000000001
Mexico City,Mexico,2023-12-18,62.81,94.94,11.02,21.97,6.15,29.37,5.14,57.21,0.9,12,18,0,0,78.85505399568035,1.5115425073169069,294.0594,2.665151846504677,21.08,63.133333333333354
Mexico City,Mexico,2023-12-20,102.83,42.04,53.69,28.19,3.92,33.77,-0.31,54.99,3.96,12,20,2,0,78.85505399568035,0.4088300681872928,-17.0469,0.6289810711527154,62.81,62.240000000000016
Mexico City,Mexico,2023-12-20,79.29,137.99,73.54,19.86,7.21,116.12,12.32,51.18,2.62,12,20,2,0,78.85505399568035,1.7403201235565489,630.5376,1.579004408620559,102.83,81.64333333333336
Mexico City,Mexico,2023-12-21,110.13,127.43,62.78,16.62,2.84,130.9,23.27,84.05,15.92,12,21,3,0,78.85505399568035,1.1570869738411902,1955.8435,2.085058603845396,79.29,97.41666666666669
Mexico City,Mexico,2023-12-22,66.51,153.16,57.26,6.79,1.92,153.85,18.59,40.96,12.55,12,22,4,0,78.85505399568035,2.3028112610417586,761.4464,2.686866453568555,110.13,85.31000000000002
Mexico City,Mexico,2023-12-22,112.13,189.07,77.34,21.06,1.3,124.89,29.46,64.74,14.21,12,22,4,0,78.85505399568035,1.6861676905228136,1907.2404,1.614817479335728,66.51,96.25666666666667
Mexico City,Mexico,2023-12-22,27.23,49.13,21.48,5.43,6.38,66.1,-1.14,69.54,15.46,12,22,4,0,78.85505399568035,1.8042593447450075,-79.2756,3.077279759180745,112.13,68.62333333333335
Mexico City,Mexico,2023-12-23,52.19,132.17,76.14,34.6,2.73,66.22,9.5,93.24,3.66,12,23,5,1,78.85505399568035,2.5324770008666406,885.78,0.8697135710909415,27.23,63.85000000000002
Mexico City,Mexico,2023-12-26,33.68,24.58,94.04,21.62,9.31,99.26,-9.27,43.25,15.7,12,26,1,0,78.85505399568035,0.7298097595576722,-400.9275,1.05550818210249,52.19,37.70000000000002
Mexico City,Mexico,2023-12-28,46.08,112.92,75.22,6.7,8.56,153.97,29.03,71.03,0.99,12,28,3,0,78.85505399568035,2.4505203015363928,2062.0009,2.046928736116892,33.68,43.98333333333335
Mexico City,Mexico,2023-12-28,38.6,11.53,31.15,19.5,3.39,57.3,26.24,18.49,3.07,12,28,3,0,78.85505399568035,0.29870458582782744,485.1775999999999,1.8394857658151635,46.08,39.453333333333354
Moscow,Russia,2023-01-04,81.31,62.56,40.54,46.76,8.69,102.4,21.34,77.0,7.08,1,4,2,0,77.87860995850622,0.7694009630548563,1643.18,2.5258997222743655,6.56,56.18666666666667
Moscow,Russia,2023-01-04,15.15,26.73,91.83,8.29,8.38,153.99,5.66,57.56,4.1,1,4,2,0,77.87860995850622,1.7643552710526265,325.7896,1.6769027902752054,81.31,34.34
Moscow,Russia,2023-01-04,116.64,125.82,90.61,14.97,8.72,147.96,37.02,62.61,16.54,1,4,2,0,77.87860995850622,1.0787036112222554,2317.8222,1.6329321672075745,15.15,71.03333333333335
Moscow,Russia,2023-01-06,92.91,32.99,62.61,27.03,7.9,53.73,-0.37,96.19,17.39,1,6,4,0,77.87860995850622,0.355074765356284,-35.5903,0.8581694844003378,116.64,74.89999999999999
Moscow,Russia,2023-01-06,54.69,185.58,89.87,39.79,3.02,62.98,-7.98,77.21,11.36,1,6,4,0,77.87860995850622,3.393307114041486,-616.1358,0.7007899520652106,92.91,88.08
Moscow,Russia,2023-01-07,89.33,44.85,63.76,33.69,1.77,99.94,11.75,68.63,19.07,1,7,5,1,77.87860995850622,0.5020709165934271,806.4024999999999,1.5674401556712427,54.69,78.97666666666667
Moscow,Russia,2023-01-07,135.03,82.71,76.81,33.41,0.92,185.61,0.79,38.52,11.14,1,7,5,1,77.87860995850622,0.6125305034043913,30.430800000000005,2.41648191427133,89.33,93.01666666666665
Moscow,Russia,2023-01-07,10.97,160.4,6.22,31.55,8.86,101.31,28.57,26.38,15.62,1,7,5,1,77.87860995850622,14.62168220448295,753.6766,16.287755164380766,135.03,78.44333333333333
Moscow,Russia,2023-01-09,107.87,43.34,37.04,20.7,1.39,41.58,-0.3,64.88,14.93,1,9,0,0,77.87860995850622,0.4017798830277294,-19.464,1.122569891314824,10.97,84.62333333333333
Moscow,Russia,2023-01-10,130.18,144.4,38.75,22.49,3.2,51.94,14.51,38.92,4.11,1,10,1,0,77.87860995850622,1.1092332839734764,564.7292,1.340386750867935,107.87,83.00666666666667
Moscow,Russia,2023-01-12,121.56,103.58,36.82,26.7,6.44,182.68,4.78,72.16,7.74,1,12,3,0,77.87860995850622,0.8520894330298261,344.9248,4.96143265577603,130.18,119.87
Moscow,Russia,2023-01-14,105.16,17.36,92.81,8.38,7.9,40.69,15.24,50.44,17.05,1,14,5,1,77.87860995850622,0.16508176444638983,768.7056,0.4384225365345828,121.56,118.96666666666665
Moscow,Russia,2023-01-14,135.7,89.77,83.24,12.21,0.62,183.36,32.33,78.07,3.47,1,14,5,1,77.87860995850622,0.6615327441759216,2524.0030999999994,2.202786856945356,105.16,120.80666666666666
Moscow,Russia,2023-01-15,51.9,73.9,29.51,1.62,1.21,69.31,34.99,49.59,14.78,1,15,6,1,77.87860995850622,1.4238918258397253,1735.1541000000002,2.348694561608078,135.7,97.58666666666666
Moscow,Russia,2023-01-16,51.95,178.93,97.82,37.0,2.6,199.87,-8.02,83.05,10.18,1,16,0,0,77.87860995850622,3.4442726767521314,-666.0609999999999,2.043242481778524,51.9,79.85
Moscow,Russia,2023-01-16,83.48,72.88,67.85,4.28,1.28,23.5,39.43,35.15,19.19,1,16,0,0,77.87860995850622,0.8730233740987812,1385.9645,0.3463521965582614,51.95,62.443333333333335
Moscow,Russia,2023-01-16,12.52,122.97,19.23,38.64,1.48,105.92,18.25,26.03,1.7,1,16,0,0,77.87860995850622,9.821877139075768,475.0475,5.508057458108446,83.48,49.31666666666667
Moscow,Russia,2023-01-17,65.55,195.45,37.42,33.19,7.82,72.05,8.74,91.97,13.88,1,17,1,0,77.87860995850622,2.981692908971333,803.8178,1.9254404261249527,12.52,53.85
Moscow,Russia,2023-01-17,59.81,177.68,30.29,47.09,9.16,159.98,-4.03,61.96,14.74,1,17,1,0,77.87860995850622,2.970740182120016,-249.6988,5.281609349089023,65.55,45.96
Moscow,Russia,2023-01-17,141.38,28.16,15.04,41.24,3.61,115.11,-7.89,70.04,10.84,1,17,1,0,77.87860995850622,0.19917950210924446,-552.6156,7.653585336711878,59.81,88.91333333333334
Moscow,Russia,2023-01-20,43.6,89.07,84.33,10.59,4.16,14.45,36.38,55.98,11.87,1,20,4,0,77.87860995850622,2.0428894397042567,2036.5524,0.1713506259515444,141.38,81.59666666666666
Moscow,Russia,2023-01-21,58.66,14.66,72.78,15.02,0.56,56.18,33.71,67.48,9.22,1,21,5,1,77.87860995850622,0.24991472043731325,2274.7508000000003,0.7719152553015587,43.6,81.21333333333334
Moscow,Russia,2023-01-21,26.13,73.29,93.66,31.91,8.85,141.1,-5.34,79.48,9.58,1,21,5,1,77.87860995850622,2.804820970217769,-424.4232,1.5065127582198634,58.66,42.796666666666674
Moscow,Russia,2023-01-21,114.68,88.37,33.42,46.01,2.23,137.37,14.83,26.47,8.28,1,21,5,1,77.87860995850622,0.7705789352477385,392.5501,4.11041169646568,26.13,66.49000000000001
Moscow,Russia,2023-01-21,38.62,85.53,22.97,18.54,8.33,130.57,7.96,75.34,5.35,1,21,5,1,77.87860995850622,2.2146550454026293,599.7064,5.684368443897064,114.68,59.81000000000001
Moscow,Russia,2023-01-22,23.26,31.18,72.35,23.0,1.19,47.33,22.75,31.57,18.98,1,22,6,1,77.87860995850622,1.3404981339216964,718.2175,0.6541809738519732,38.62,58.85333333333335
Moscow,Russia,2023-01-23,108.28,144.49,81.32,45.17,9.4,128.93,-6.53,65.83,3.72,1,23,0,0,77.87860995850622,1.3344106636118707,-429.86990000000003,1.5854646353339112,23.26,56.720000000000006
Moscow,Russia,2023-01-23,104.35,35.07,58.32,47.73,9.09,117.21,30.3,49.34,17.05,1,23,0,0,77.87860995850622,0.33608046611591125,1495.0020000000002,2.009773317940103,108.28,78.63000000000001
Moscow,Russia,2023-01-25,43.65,14.97,10.69,37.76,9.85,62.92,37.17,60.02,10.04,1,25,2,0,77.87860995850622,0.342955247891123,2230.9434,5.885869143246826,104.35,85.42666666666668
Moscow,Russia,2023-01-27,89.79,26.96,53.99,17.02,8.03,112.31,23.5,75.68,12.75,1,27,4,0,77.87860995850622,0.3002561198066466,1778.4800000000002,2.0801996517503887,43.65,79.26333333333334
Moscow,Russia,2023-01-28,27.38,144.76,73.37,8.17,2.72,179.89,18.57,21.58,6.95,1,28,5,1,77.87860995850622,5.287068923641737,400.7406,2.4518192106011703,89.79,53.606666666666676
Moscow,Russia,2023-02-01,21.62,24.81,82.3,31.62,3.63,138.21,38.98,58.22,3.54,2,1,2,0,77.87860995850622,1.1475480353616856,2269.4156,1.6793436598610378,27.38,46.26333333333334
Moscow,Russia,2023-02-01,21.72,127.24,52.35,23.55,9.12,154.94,-5.26,62.05,11.67,2,1,2,0,77.87860995850622,5.8581925146443306,-326.383,2.9596937994854247,21.62,23.57333333333334
Moscow,Russia,2023-02-01,47.43,16.88,43.18,8.48,4.07,117.5,28.14,40.14,19.41,2,1,2,0,77.87860995850622,0.35589281975694287,1129.5396,2.72116657684887,21.72,30.25666666666668
Moscow,Russia,2023-02-01,25.19,186.91,37.52,6.25,0.83,99.14,15.93,56.21,14.09,2,1,2,0,77.87860995850622,7.420004994043273,895.4253,2.642323389572657,47.43,31.446666666666676
Moscow,Russia,2023-02-02,75.7,94.52,47.39,8.91,2.64,176.99,29.86,24.94,4.03,2,2,3,0,77.87860995850622,1.248612780896594,744.7084,3.7347533794569783,25.19,49.44000000000002
Moscow,Russia,2023-02-02,50.52,176.55,40.19,5.84,7.27,66.45,-9.28,48.73,11.72,2,2,3,0,77.87860995850622,3.494654890210829,-452.21439999999996,1.6533959558606728,75.7,50.470000000000006
Moscow,Russia,2023-02-03,37.97,159.77,32.21,47.7,3.27,188.09,3.55,62.3,9.62,2,3,4,0,77.87860995850622,4.207794519938235,221.165,5.839489028410733,50.52,54.73000000000001
Moscow,Russia,2023-02-04,23.52,159.75,90.93,45.99,1.38,139.93,18.71,23.37,7.19,2,4,5,1,77.87860995850622,6.792088948941774,437.25270000000006,1.5388758892691201,37.97,37.33666666666668
Moscow,Russia,2023-02-06,59.73,176.96,99.32,13.74,4.09,106.05,18.09,20.66,2.0,2,6,0,0,77.87860995850622,2.9626648312966966,373.7394,1.0677606657510406,23.52,40.40666666666667
Moscow,Russia,2023-02-06,14.69,184.88,42.73,22.16,7.53,140.71,31.35,94.97,14.12,2,6,0,0,77.87860995850622,12.585423699507352,2977.3095000000003,3.2930018036504087,59.73,32.646666666666675
Moscow,Russia,2023-02-07,88.6,140.89,75.09,43.79,1.74,152.83,10.68,69.06,7.26,2,7,1,0,77.87860995850622,1.590180407428848,737.5608,2.035290713105512,14.69,54.34000000000001
Moscow,Russia,2023-02-07,93.66,80.79,16.68,2.93,9.31,118.86,26.25,58.03,5.25,2,7,1,0,77.87860995850622,0.862587992463379,1523.2875000000001,7.12589500845623,88.6,65.65
Moscow,Russia,2023-02-08,98.46,148.77,59.97,38.8,3.87,193.4,-4.91,38.19,6.63,2,8,2,0,77.87860995850622,1.5109687679292336,-187.5129,3.2249452684766937,93.66,93.57333333333334
Moscow,Russia,2023-02-08,41.34,169.39,91.52,37.94,9.24,113.42,22.5,84.43,9.0,2,8,2,0,77.87860995850622,4.097483285562823,1899.6750000000002,1.239291822629827,98.46,77.82000000000001
Moscow,Russia,2023-02-08,31.1,161.67,83.19,4.45,0.56,129.7,35.8,73.37,18.84,2,8,2,0,77.87860995850622,5.198390611449963,2626.6459999999997,1.5590814329749447,41.34,56.966666666666676
Moscow,Russia,2023-02-11,10.86,18.8,55.34,43.53,7.86,167.39,27.05,23.56,13.59,2,11,5,1,77.87860995850622,1.7311217945471506,637.298,3.024755506910822,31.1,27.76666666666668
Moscow,Russia,2023-02-12,50.4,32.31,56.41,37.15,7.54,147.92,11.15,80.25,14.44,2,12,6,1,77.87860995850622,0.6410713013747418,894.7875,2.6222296361940014,10.86,30.786666666666676
Moscow,Russia,2023-02-13,146.86,105.58,19.96,37.14,4.35,63.63,28.67,72.31,19.2,2,13,0,0,77.87860995850622,0.7189159254449186,2073.1277,3.187874154371666,50.4,69.37333333333335
Moscow,Russia,2023-02-14,23.8,143.11,65.37,27.5,7.95,126.53,-2.06,99.62,10.35,2,14,1,0,77.87860995850622,6.013022683603915,-205.21720000000002,1.935597072724939,146.86,73.68666666666668
Moscow,Russia,2023-02-15,31.62,129.25,16.09,4.75,4.19,164.55,26.25,23.15,5.88,2,15,2,0,77.87860995850622,4.087601490322109,607.6875,10.226842618494334,23.8,67.42666666666668
Moscow,Russia,2023-02-15,11.91,149.64,87.72,9.42,7.99,168.91,19.81,46.68,6.62,2,15,2,0,77.87860995850622,12.564221188731159,924.7307999999999,1.9255583760193369,31.62,22.443333333333342
Moscow,Russia,2023-02-16,132.78,97.03,10.57,37.81,1.73,18.88,8.88,96.55,13.4,2,16,3,0,77.87860995850622,0.7307575891883122,857.364,1.7861856327477457,11.91,58.77000000000001
Moscow,Russia,2023-02-17,105.62,197.39,31.52,25.87,4.16,102.94,31.08,20.45,6.83,2,17,4,0,77.87860995850622,1.8688693553427989,635.5859999999999,3.2658619080387346,132.78,83.43666666666668
Moscow,Russia,2023-02-17,80.92,165.72,27.16,13.58,7.45,43.36,19.81,96.99,17.48,2,17,4,0,77.87860995850622,2.0479483381180996,1921.3718999999999,1.5964648024798223,105.62,106.44000000000001
Moscow,Russia,2023-02-17,96.02,54.59,6.11,35.28,7.58,31.48,-8.71,98.33,4.95,2,17,4,0,77.87860995850622,0.5685273309177952,-856.4543000000001,5.152201060227397,80.92,94.18666666666668
Moscow,Russia,2023-02-18,30.07,12.05,10.13,39.15,7.84,101.07,27.28,67.81,17.13,2,18,5,1,77.87860995850622,0.40073149293931065,1849.8568000000002,9.977285313637399,96.02,69.00333333333334
Moscow,Russia,2023-02-18,104.33,111.31,15.45,19.87,1.48,184.91,25.83,88.06,16.41,2,18,5,1,77.87860995850622,1.0669029936832173,2274.5897999999997,11.968277043186381,30.07,76.80666666666667
Moscow,Russia,2023-02-18,134.62,179.92,95.13,26.17,6.79,97.77,38.14,75.22,13.96,2,18,5,1,77.87860995850622,1.336502649197545,2868.8908,1.027751389913656,104.33,89.67333333333335
Moscow,Russia,2023-02-19,95.89,96.22,21.08,38.26,1.65,40.42,28.64,18.26,6.53,2,19,6,1,77.87860995850622,1.0034413386754262,522.9664,1.9174563958935507,134.62,111.61333333333334
Moscow,Russia,2023-02-20,131.75,12.49,6.29,6.46,3.13,91.57,-0.27,11.44,13.25,2,20,0,0,77.87860995850622,0.09480075181777975,-3.0888,14.558005472169361,95.89,120.75333333333334
Moscow,Russia,2023-02-21,125.94,67.64,85.13,27.03,1.57,192.87,2.63,84.24,17.54,2,21,1,0,77.87860995850622,0.5370811071080588,221.55119999999997,2.2655935315877445,131.75,117.86000000000001
Moscow,Russia,2023-02-21,95.27,119.18,19.28,29.63,0.41,15.27,23.57,60.25,8.62,2,21,1,0,77.87860995850622,1.250970793432267,1420.0925,0.7920120373381548,125.94,117.65333333333335
Moscow,Russia,2023-02-22,67.27,198.37,35.24,20.07,3.69,50.53,34.87,41.9,4.15,2,22,2,0,77.87860995850622,2.948862353372625,1461.0529999999999,1.4338815454365648,95.27,96.16000000000001
Moscow,Russia,2023-02-22,145.88,51.95,29.57,25.08,9.01,87.7,21.06,34.05,6.68,2,22,2,0,77.87860995850622,0.35611459034037635,717.0929999999998,2.9658427575776947,67.27,102.80666666666669
Moscow,Russia,2023-02-22,74.43,44.98,88.98,26.64,4.66,161.73,33.15,97.81,10.92,2,22,2,0,77.87860995850622,0.6043261313548123,3242.4015,1.817599256282394,145.88,95.86000000000001
Moscow,Russia,2023-02-23,144.12,37.36,82.4,24.31,3.58,93.58,22.17,30.19,7.17,2,23,3,0,77.87860995850622,0.2592284027734941,669.3123,1.1356794738253064,74.43,121.47666666666669
Moscow,Russia,2023-02-23,45.48,112.71,46.81,2.97,4.32,132.34,21.69,35.44,17.84,2,23,3,0,77.87860995850622,2.4782316450678,768.6936,2.8271730768696695,144.12,88.01000000000003
Moscow,Russia,2023-02-23,73.96,140.02,24.65,7.73,4.65,76.21,-0.1,16.91,3.8,2,23,3,0,77.87860995850622,1.8931852497045365,-1.691,3.0916823157475393,45.48,87.85333333333335
Moscow,Russia,2023-02-23,39.32,121.2,99.18,9.39,9.67,76.99,6.04,20.18,3.2,2,23,3,0,77.87860995850622,3.0824000299084355,121.88719999999999,0.7762652978155576,73.96,52.920000000000016
Moscow,Russia,2023-02-24,18.12,12.99,95.89,3.65,6.67,38.82,39.85,44.74,10.47,2,24,4,0,77.87860995850622,0.7168870215855289,1782.8890000000001,0.4048388356618171,39.32,43.80000000000002
Moscow,Russia,2023-02-25,22.13,11.47,71.59,46.64,6.1,34.82,-2.95,96.13,10.72,2,25,5,1,77.87860995850622,0.5183007147308113,-283.5835,0.48638071149871326,18.12,26.52333333333335
Moscow,Russia,2023-02-25,63.39,44.06,18.07,3.71,3.62,105.21,28.81,69.89,8.01,2,25,5,1,77.87860995850622,0.6950622030190562,2013.5309,5.822354276505657,22.13,34.54666666666669
Moscow,Russia,2023-02-25,116.05,108.03,55.83,17.19,3.88,199.73,-8.75,52.79,17.52,2,25,5,1,77.87860995850622,0.9308917767434919,-461.91249999999997,3.5774666707027274,63.39,67.19000000000001
Moscow,Russia,2023-02-26,147.99,76.46,82.23,13.87,2.29,169.38,9.73,89.59,9.02,2,26,6,1,77.87860995850622,0.5166564959350971,871.7107000000001,2.0598319275408086,116.05,109.14333333333336
Moscow,Russia,2023-02-27,26.89,172.37,94.28,20.52,1.49,124.0,32.93,85.96,12.01,2,27,0,0,77.87860995850622,6.4101872777287925,2830.6627999999996,1.3152310866322563,147.99,96.97666666666669
Moscow,Russia,2023-02-27,50.4,144.0,76.56,7.93,1.36,122.03,14.32,69.96,9.41,2,27,0,0,77.87860995850622,2.8571422902495454,1001.8272,1.5939130624460471,26.89,75.09333333333335
Moscow,Russia,2023-03-01,65.25,169.64,6.2,20.36,2.19,70.8,31.43,33.55,16.8,3,1,2,0,77.87860995850622,2.5998463448511346,1054.4765,11.419336420425129,50.4,47.51333333333335
Moscow,Russia,2023-03-02,45.43,61.91,22.33,2.44,7.96,139.0,7.76,71.9,16.32,3,2,3,0,77.87860995850622,1.3627555882114046,557.9440000000001,6.224806885442506,65.25,53.69333333333335
Moscow,Russia,2023-03-03,88.01,120.73,84.37,36.29,0.77,75.4,4.88,98.84,6.33,3,3,4,0,77.87860995850622,1.3717757786869924,482.3392,0.8936824826736419,45.43,66.23000000000002
Moscow,Russia,2023-03-03,105.81,50.76,86.56,27.5,7.7,110.5,21.5,44.01,4.1,3,3,4,0,77.87860995850622,0.47972776866763356,946.2149999999999,1.2765710170319988,88.01,79.75000000000001
Moscow,Russia,2023-03-04,51.69,106.89,89.04,23.04,1.24,116.55,21.02,62.98,2.09,3,4,5,1,77.87860995850622,2.0679044171204457,1323.8396,1.3089621171426191,105.81,81.83666666666669
Moscow,Russia,2023-03-04,97.49,164.83,34.1,43.69,7.58,163.37,-8.11,94.12,8.17,3,4,5,1,77.87860995850622,1.6907373381129,-763.3131999999999,4.790907685950825,51.69,84.99666666666668
Moscow,Russia,2023-03-04,66.69,17.17,37.21,33.67,3.59,53.86,30.75,54.86,3.8,3,4,5,1,77.87860995850622,0.2574598504333708,1686.945,1.4474599711206741,97.49,71.95666666666669
Moscow,Russia,2023-03-04,133.26,41.12,65.25,43.9,9.37,28.6,12.5,60.06,0.81,3,4,5,1,77.87860995850622,0.308569690186876,750.75,0.4383141090706346,66.69,99.14666666666669
Moscow,Russia,2023-03-05,135.33,122.73,77.34,40.53,5.73,145.79,26.74,47.52,5.29,3,5,6,1,77.87860995850622,0.9068941914657361,1270.6848,1.8850527689355092,133.26,111.76000000000003
Moscow,Russia,2023-03-05,76.04,68.21,71.85,16.65,4.52,87.71,31.86,49.49,11.31,3,5,6,1,77.87860995850622,0.8970277620952442,1576.7514,1.2207374779766906,135.33,114.87666666666668
Moscow,Russia,2023-03-06,96.7,181.42,55.09,17.54,6.43,185.79,11.93,82.78,12.27,3,6,0,0,77.87860995850622,1.8761114916120483,987.5654,3.37248078190583,76.04,102.69000000000001
Moscow,Russia,2023-03-07,122.52,47.12,77.33,25.2,9.58,28.04,24.53,10.28,6.16,3,7,1,0,77.87860995850622,0.38459023958617045,252.1684,0.36260178939586324,96.7,98.42000000000002
